objectid,stopname,trapezestopabbr,stopid,latitude,longitude,atstreet,onstreet,shelter,insert_timestamp,sde_id,signupid,supervisor_district,shape,data_as_of,data_loaded_at,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,rucusstopabbr,position,orientation,serviceplanningstoptype,accessibilitymask,stop_lat,stop_lon,GEOID
77914,Myra Way&Omar Way SE-NS/SB,MYRAOMA0,5455,37.739244,-122.450357,OMAR WAY,MYRA WAY,0,1739804614000,16052664,148,7,"{'type': 'Point', 'coordinates': [-122.450357, 37.739244]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,72,72,MYRAOMAR,NS,SE,,,37.739244,-122.450357,060750307001
76403,Bush St&Hyde St SE-FS/BZ,BUSHHYD0,3812,37.78915,-122.41658,HYDE ST,BUSH ST,0,1739804614000,16045751,148,3,"{'type': 'Point', 'coordinates': [-122.41658, 37.78915]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,21,50,50,BUSHHYDE,FS,SE,BZ,,37.78915,-122.41658,060750120012
77091,Frederick St&Willard St SW-NS/BZ,FREDWLR1,4720,37.766092,-122.454701,WILLARD ST,FREDERICK ST,0,1739804614000,16047659,148,8,"{'type': 'Point', 'coordinates': [-122.454701, 37.766092]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,14,110,110,FREDWLRD,NS,SW,BZ,,37.766092,-122.454701,060750301011
77842,3rd St&23rd St SW-FS/SB,.3ST23S0,3108,37.75506,-122.38810000000001,23RD ST,03RD ST,0,1739804614000,16055640,148,10,"{'type': 'Point', 'coordinates': [-122.3881, 37.75506]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,26,56,56,3ST23ST,FS,SW,BZ,,37.75506,-122.38810000000001,060750226001
76609,26th St&Noe St NW-FS/SB,26STNOE1,3520,37.74827,-122.43177,NOE ST,26TH ST,0,1739804614000,16046079,148,8,"{'type': 'Point', 'coordinates': [-122.43177, 37.74827]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,84,84,26STNOE,FS,NW,,,37.74827,-122.43177,060750214003
77074,Folsom St&Precita Ave SE-NS/PS,FOLSPRE0,4697,37.7471,-122.41349,PRECITA AVE,FOLSOM ST,0,1739804614000,16047641,148,9,"{'type': 'Point', 'coordinates': [-122.41349, 37.7471]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,FOLSPREC,NS,SE,,,37.7471,-122.41349,060750252001
77344,Mission St&6th St E-FS/BZ,MISS 6S1,5537,37.781189999999995,-122.40831,6TH ST,MISSION ST,0,1739804614000,16048540,148,6,"{'type': 'Point', 'coordinates': [-122.40831, 37.78119]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,34,32,32,MISS 6ST,FS,EA,BZ,,37.781189999999995,-122.40831,060750176022
78343,Brotherhood Way&Summit Way NW-FS/SB,BRHDSUM0,7793,37.713758,-122.474566,CHURCH ACCESS RD,BROTHERHOOD WY,0,1739804614000,16056365,148,7,"{'type': 'Point', 'coordinates': [-122.474566, 37.713758]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,42,42,,,,,,37.713758,-122.474566,060750332031
77454,Mason St&Vallejo St E-MI,MASNVAL0,5370,37.798199,-122.41202,VALLEJO ST,MASON ST,0,1739804614000,16048913,148,3,"{'type': 'Point', 'coordinates': [-122.41202, 37.798199]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,107,107,MASNVALL,MI,EA,,,37.798199,-122.41202,060750107022
79212,Sloat Blvd&41st Ave N-FS/BZ,SLOA41A1,6446,37.734567,-122.49929399999999,41ST AVE,SLOAT BLVD,0,1739804614000,16055463,148,4,"{'type': 'Point', 'coordinates': [-122.499294, 37.734567]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,SLOA41AV,FS,NO,BZ,,37.734567,-122.49929399999999,060750353005
78358,47th Ave & Cutler Ave - Drop off Only,47AVCTLR,7869,37.736990999999996,-122.505413,CUTLER AVE,47TH AVE,0,1739804614000,16056399,148,4,"{'type': 'Point', 'coordinates': [-122.505413, 37.736991]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,,,,,,37.736990999999996,-122.505413,060750354005
76509,17th St&Castro St NE-NS/SI,17STCTR1,3311,37.762575999999996,-122.434979,CASTRO ST,17TH ST,0,1739804614000,16045694,148,8,"{'type': 'Point', 'coordinates': [-122.434979, 37.762576]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,38,38,17STCTRO,NS,NE,SI,,37.762575999999996,-122.434979,060750203003
78475,Potrero Ave&21st St SW-FS/BZ,POTR21S0,6034,37.7575,-122.40693999999999,21ST ST,POTRERO AVE,0,1739804614000,16051698,148,9,"{'type': 'Point', 'coordinates': [-122.40694, 37.7575]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,POTR21ST,FS,SW,BZ,,37.7575,-122.40693999999999,060750228022
79137,Visitacion Ave&Rutland St E-NS/PS,VISIRUT0,6850,37.711487999999996,-122.407791,RUTLAND ST,VISITACION AVE,0,1739804614000,16050833,148,10,"{'type': 'Point', 'coordinates': [-122.407791, 37.711488]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,VISIRUTL,NS,EA,,,37.711487999999996,-122.407791,060750264032
76624,30th St&Dolores St SW-NS/PS,30STDLR0,3538,37.74217,-122.424457,DOLORES ST,30TH ST,0,1739804614000,16046109,148,8,"{'type': 'Point', 'coordinates': [-122.424457, 37.74217]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,59,59,30STDLRS,NS,SW,BZ,,37.74217,-122.424457,060750218001
76569,Clarendon Ave&Olympia Way N-FS/SB,CLDNOLY1,4035,37.751628,-122.456178,OLYMPIA WAY,CLARENDON AVE,0,1739804614000,16046280,148,7,"{'type': 'Point', 'coordinates': [-122.456178, 37.751628]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,8,38,48,48,CLDNOLYM,FS,NE,,,37.751628,-122.456178,060750305003
77292,Haight St&Clayton St SE-FS/BZ,HAITCLT1,4947,37.769777,-122.448433,CLAYTON ST,HAIGHT ST,0,1739804614000,16048373,148,5,"{'type': 'Point', 'coordinates': [-122.448433, 37.769777]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,25,25,HAITCLTN,NS,SW,BZ,,37.769777,-122.448433,060750166012
78980,Innes Ave&Griffith St E-NS/PS,INESGRI1,5101,37.732003999999996,-122.375614,GRIFFITH ST,INNES AVE,0,1739804614000,16050629,148,10,"{'type': 'Point', 'coordinates': [-122.375614, 37.732004]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,76,76,INESGRIF,NS,EA,,,37.732003999999996,-122.375614,060750231032
78283,Silver Ave&Gambier St NE-NS/PS,SILVGAM1,6406,37.7289,-122.422569,GAMBIER ST,SILVER AVE,0,1739804614000,16051545,148,11,"{'type': 'Point', 'coordinates': [-122.422569, 37.7289]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,7,94,94,SILVGAMB,NS,NE,,,37.7289,-122.422569,060750256004
79307,Turk St&Parker Ave SW-NS/BZ,TURKPRK1,6728,37.777754,-122.453476,PARKER AVE,TURK BLVD,0,1739804614000,16054037,148,1,"{'type': 'Point', 'coordinates': [-122.453476, 37.777754]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,4,18,12,12,TURKPRKR,NS,SW,BZ,,37.777754,-122.453476,060750157012
76894,Diamond Heights Blvd&Berkeley Way SE-NS,DHTSBKL1,4361,37.73867,-122.43668,BERKELEY WAY,DIAMOND HEIGHTS BLVD,0,1739804614000,16046729,148,8,"{'type': 'Point', 'coordinates': [-122.43668, 37.73867]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,96,96,DHTSBKLY,NS,SE,FL,,37.73867,-122.43668,060750217003
77165,Fillmore St&Grove St NW-NS/BZ,FILLGRO0,4617,37.776859,-122.431472,GROVE ST,FILLMORE ST,0,1739804614000,16047559,148,5,"{'type': 'Point', 'coordinates': [-122.431472, 37.776859]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,9,23,23,FILLGROV,NS,NW,BZ,,37.776859,-122.431472,060750163003
78307,San Bruno Ave&Woolsey St W-NS/BZ,SBROWLS0,6372,37.72531,-122.40275,WOOLSEY ST,SAN BRUNO AVE,0,1739804614000,16054619,148,9,"{'type': 'Point', 'coordinates': [-122.40275, 37.72531]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,2,25,91,91,SBROWLSY,NS,NW,BZ,,37.72531,-122.40275,060750257021
76905,Douglass St&Alvarado St NW-NS,DOUGALV1,4444,37.75352,-122.43875,ALVARADO ST,DOUGLASS ST,0,1739804614000,16046742,148,8,"{'type': 'Point', 'coordinates': [-122.43875, 37.75352]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,51,51,DOUGALVO,NS,NW,,,37.75352,-122.43875,060750212003
77424,Monterey Blvd&Congo St SW-NS/SB,MTRYCNG1,5425,37.731508,-122.442133,CONGO ST,MONTEREY BLVD,0,1739804614000,16048840,148,7,"{'type': 'Point', 'coordinates': [-122.442133, 37.731508]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,95,95,MTRYCNGO,NS,SW,,,37.731508,-122.442133,060750311002
77209,Mansell St&Somerset St W-FS/PS,MANSSOM1,5352,37.720569999999995,-122.405152,SOMERSET ST,MANSELL ST,0,1739804614000,16048024,148,9,"{'type': 'Point', 'coordinates': [-122.405152, 37.72057]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,25,91,91,MANSSOME,FS,WE,,,37.720569999999995,-122.405152,060750259002
76212,17th Ave&Santiago St NW-NS,17AVSNT1,3306,37.74511,-122.47373999999999,SANTIAGO ST,17TH AVE,0,1739804614000,16045241,148,7,"{'type': 'Point', 'coordinates': [-122.47374, 37.74511]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,44,44,17AVSNTG,NS,NW,,,37.74511,-122.47373999999999,060750304004
76325,18th St&Market St NE-NS/PS,18STMRK1,3339,37.759792,-122.444445,MARKET ST,18TH ST,0,1739804614000,16045492,148,8,"{'type': 'Point', 'coordinates': [-122.444445, 37.759792]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,115,115,18STMRKT,NS,NE,,,37.759792,-122.444445,060750204011
76209,16th St&Valencia St SW-NS/BZ,16STVLN0,3301,37.764849,-122.422056,VALENCIA ST,16TH ST,0,1739804614000,16045236,148,9,"{'type': 'Point', 'coordinates': [-122.422056, 37.764849]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,20,37,37,16STVLNC,NS,SW,BZ,,37.764849,-122.422056,060750202012
77672,Presidio Ave&Geary Blvd NW-NS/BZ,PRESGEA0,6093,37.782669999999996,-122.44593,GEARY BLVD,PRESIDIO AVE,0,1739804614000,16050119,148,2,"{'type': 'Point', 'coordinates': [-122.44593, 37.78267]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,6,31,11,11,PRESGEAR,NS,NW,BZ,,37.782669999999996,-122.44593,060750154011
76596,Alemany Blvd&Arch St SW-NS/BZ,ALEMARC1,3622,37.711417999999995,-122.46717,ARCH ST,ALEMANY BLVD,0,1739804614000,16046050,148,7,"{'type': 'Point', 'coordinates': [-122.46717, 37.711418]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,24,65,65,ALEMARCH,NS,SW,BZ,,37.711417999999995,-122.46717,060750313023
76495,33rd Ave&Geary Blvd NE-FS/SB,33AVGEA1,3557,37.779815,-122.49322699999999,GEARY BLVD,33RD AVE,0,1739804614000,16045667,148,1,"{'type': 'Point', 'coordinates': [-122.493227, 37.779815]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,33AVGEAR,FS,NE,,,37.779815,-122.49322699999999,060750427003
76823,Divisadero St&North Point St NW-NS,DIVIN P0,4430,37.802844,-122.443514,NORTH POINT ST,DIVISADERO ST,0,1739804614000,16046887,148,2,"{'type': 'Point', 'coordinates': [-122.443514, 37.802844]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,17,17,DIVIN PT,NS,NW,,,37.802844,-122.443514,060750127001
77024,Divisadero St&Bay St NW-NS/PS,DIVI BA1,4406,37.801907,-122.443319,BAY ST,DIVISADERO ST,0,1739804614000,16047143,148,2,"{'type': 'Point', 'coordinates': [-122.443319, 37.801907]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,17,17,DIVI BAY,NS,NW,,,37.801907,-122.443319,060750127002
77682,15th Ave&Ortega St NW-NS/PS,15AVORT0,3263,37.75268,-122.47206,ORTEGA ST,15TH AVE,0,1739804614000,16050156,148,7,"{'type': 'Point', 'coordinates': [-122.47206, 37.75268]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,14,44,44,15AVORTG,NS,NW,FL,,37.75268,-122.47206,060750303021
79070,Monterey Blvd&Detroit St SE-FS/BZ,MTRYDTR1,5427,37.731508,-122.443977,DETROIT ST,MONTEREY BLVD,0,1739804614000,16050720,148,7,"{'type': 'Point', 'coordinates': [-122.443977, 37.731508]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,95,95,MTRYDTRT,FS,SE,BZ,,37.731508,-122.443977,060750311002
77560,Miraloma Dr&Marne Ave SW-NS/PS,MIRAMAR1,5517,37.740082,-122.459224,MARNE AVE,MIRALOMA DR,0,1739804614000,16049392,148,7,"{'type': 'Point', 'coordinates': [-122.459224, 37.740082]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,117,117,MIRAMARN,NS,SW,,,37.740082,-122.459224,060750308002
78438,Divisadero St&Bay St. NW-NS/PS,DIVIBAY,7568,37.801907,-122.443331,BRODERICK ST,BAY ST,0,1739804614000,16056160,148,2,"{'type': 'Point', 'coordinates': [-122.443331, 37.801907]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,17,17,,,,,,37.801907,-122.443331,060750127002
79314,Cortland Ave&Hilton St NW-FS/BZ,CORTHIL1,4155,37.739692,-122.40781,HILTON ST,CORTLAND AVE,0,1739804614000,16054051,148,9,"{'type': 'Point', 'coordinates': [-122.40781, 37.739692]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,2,2,82,82,CORTHILT,FS,NW,BZ,,37.739692,-122.40781,060750251003
78750,Polk St&O'Farrell St NW-NS/BZ,POLKOFA0,5993,37.78507,-122.41969,OFARRELL ST,POLK ST,0,1739804614000,16053475,148,5,"{'type': 'Point', 'coordinates': [-122.41969, 37.78507]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,10,36,20,20,POLKOFAR,NS,NW,BZ,,37.78507,-122.41969,060750122022
79200,Ocean Ave&Right Of Way SW-NS,ROW OCE1,6224,37.731808,-122.473815,OCEAN AVE,RIGHT OF WAY,0,1739804614000,16053955,148,7,"{'type': 'Point', 'coordinates': [-122.473815, 37.731808]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,62,62,ROW OCEN,NS,SO,,,37.731808,-122.473815,060750309006
77186,Golden Gate Br. Parking Lot N-NS/SB,GGBR LON,4773,37.807561,-122.47502399999999,,TOLL PLAZA TUNNEL,0,1739804614000,16047949,148,2,"{'type': 'Point', 'coordinates': [-122.475024, 37.807561]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,,6,27,3,3,GGBR LOT,NS,NO,FL,,37.807561,-122.47502399999999,060750601002
78845,Plymouth Ave&Thrift St NE-FS,PLYMTHR1,5979,37.717729999999996,-122.45607,THRIFT ST,PLYMOUTH AVE,0,1739804614000,16053557,148,11,"{'type': 'Point', 'coordinates': [-122.45607, 37.71773]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,81,81,PLYMTHRT,FS,NE,FL,,37.717729999999996,-122.45607,060750314021
77968,Sunset Blvd&Yorba St SW-FS/SB,SUNSYOR0,6564,37.734783,-122.494059,YORBA ST,SUNSET BLVD,0,1739804614000,16051219,148,4,"{'type': 'Point', 'coordinates': [-122.494059, 37.734783]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,SUNSYORB,FS,SW,,,37.734783,-122.494059,060750353004
76741,Cole St&Parnassus Ave SW-FS/BZ,COLEPARN,4098,37.76462,-122.44978,PARNASSUS AVE,COLE ST,0,1739804614000,16046688,148,8,"{'type': 'Point', 'coordinates': [-122.44978, 37.76462]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,114,114,COLEPARN,FS,SW,BZ,,37.76462,-122.44978,060750171021
78954,Diamond St&27TH St SE-NS/PS,DIAM27SE,4376,37.746292,-122.435761,27TH ST,DIAMOND ST,0,1739804614000,16055201,148,8,"{'type': 'Point', 'coordinates': [-122.435761, 37.746292]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,22,84,84,DIAM27ST,NS,SE,,,37.746292,-122.435761,060750216001
76416,46th Ave&Quintara St NW-NS/PS,46AVQUI0,3592,37.747457,-122.5051,QUINTARA ST,46TH AVE,0,1739804614000,16045803,148,4,"{'type': 'Point', 'coordinates': [-122.5051, 37.747457]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,46AVQUIN,NS,NW,,,37.747457,-122.5051,060750354001
77899,Crestline Dr&Burnett Ave NW-FS/BZ,CRSTBRNT,7020,37.749300000000005,-122.44507999999999,BURNETT AVE,CRESTLINE DR,0,1739804614000,16051155,148,8,"{'type': 'Point', 'coordinates': [-122.44508, 37.7493]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,38,51,51,CRSTBRNT,FS,NW,,,37.749300000000005,-122.44507999999999,060750204021
79115,3rd St&23rd St NE-FS/SI,3ST 23S0,7354,37.755414,-122.388001,23RD ST,3RD ST,0,1739804614000,16055358,148,10,"{'type': 'Point', 'coordinates': [-122.388001, 37.755414]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,26,55,55,3ST 23S0,FS,NE,SI,,37.755414,-122.388001,060750226001
77831,Masonic Ave&Oak St SW-FS/BZ,MSICOAK0,5717,37.77173,-122.44573,OAK ST,MASONIC AVE,0,1739804614000,16054144,148,5,"{'type': 'Point', 'coordinates': [-122.44573, 37.77173]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,3,25,25,MSICOAK,FS,SW,BZ,,37.77173,-122.44573,060750166012
76204,16th St&Mission St SE-FS/BZ,16STMIS0,3292,37.76502,-122.41928,MISSION ST,16TH ST,0,1739804614000,16045221,148,9,"{'type': 'Point', 'coordinates': [-122.41928, 37.76502]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,16STMISS,FS,SE,BZ,,37.76502,-122.41928,060750201022
77621,Market St&3rd St S-NS/SI,MRKT.3S0,5640,37.787524999999995,-122.403519,3RD ST,MARKET ST,0,1739804614000,16049817,148,6,"{'type': 'Point', 'coordinates': [-122.403519, 37.787525]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,10,8,32,32,MRKT.3ST,NS,SO,SI,,37.787524999999995,-122.403519,060750615012
78775,Post St&Taylor St SE-FS/BZ,POSTTAY1,6023,37.78788,-122.41132,TAYLOR ST,POST ST,0,1739804614000,16050413,148,3,"{'type': 'Point', 'coordinates': [-122.41132, 37.78788]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,36,50,50,POSTTAYL,FS,SE,BZ,,37.78788,-122.41132,060750123023
76283,19th Ave&Holloway Ave NW-NS/SI,19AVHOL0,3358,37.721342,-122.475245,WYTON LN,19TH AVE,0,1739804614000,16045367,148,7,"{'type': 'Point', 'coordinates': [-122.475245, 37.721342]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,41,41,19AVHOLL,NS,SE,,,37.721342,-122.475245,060750309007
76606,California St&Drumm St NE-NS,CALIDRU0,3860,37.793678,-122.396373,CALIFORNIA ST,DRUMM ST,0,1739804614000,16046070,148,3,"{'type': 'Point', 'coordinates': [-122.396373, 37.793678]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,108,108,CALIDRUM,NS,NE,,,37.793678,-122.396373,060750105002
76192,Balboa St&21ST Ave NE-NS/PS,BBOA21A0,3047,37.776562999999996,-122.48005599999999,21ST AVE,BALBOA ST,0,1739804614000,16045193,148,1,"{'type': 'Point', 'coordinates': [-122.480056, 37.776563]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,BBOA21AV,NS,NE,,,37.776562999999996,-122.48005599999999,060750477012
78821,West Portal Ave&14th Ave N-NS/SI,W P 14AV,7125,37.738064,-122.468984,14TH AVE,WEST PORTAL AVE,0,1739804614000,16052014,148,7,"{'type': 'Point', 'coordinates': [-122.468984, 37.738064]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,41,46,46,W P 14AV,NS,NO,SI,,37.738064,-122.468984,060750308003
76914,Earl St&Kirkwood Ave N-NS,EARLKRW0,4456,37.728778999999996,-122.37313,KIRKWOOD AVE,EARL ST,0,1739804614000,16046781,148,10,"{'type': 'Point', 'coordinates': [-122.37313, 37.728779]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,78,78,EARLKRWD,NS,NO,FL,,37.728778999999996,-122.37313,060750231032
77644,4th Street & King Street S-FS/SI,4ST KNG1,7397,37.776135,-122.393829,BERRY ST,04TH ST,0,1739804614000,16049952,148,6,"{'type': 'Point', 'coordinates': [-122.393829, 37.776135]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,4,34,34,,,,,,37.776135,-122.393829,060750607032
76436,40 Crestline Dr NE-MB/SB,CRSTH 40,4209,37.750388,-122.44657699999999,,CRESTLINE DR,0,1739804614000,16045899,148,8,"{'type': 'Point', 'coordinates': [-122.446577, 37.750388]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,38,51,51,,,NE,,,37.750388,-122.44657699999999,060750204022
76915,Fulton St&La Playa SE-FS/BZ,FULTLAP1,4228,37.771339999999995,-122.50939,LA PLAYA ST,FULTON ST,0,1739804614000,16046782,148,1,"{'type': 'Point', 'coordinates': [-122.50939, 37.77134]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,12,9,9,FULTLAPL,FS,SE,BZ,,37.771339999999995,-122.50939,060759803001
77251,Judah St&31st Ave SE-FS/SI,JUDA31A1,5208,37.761105,-122.4895,31ST AVE,JUDAH ST,0,1739804614000,16047812,148,4,"{'type': 'Point', 'coordinates': [-122.4895, 37.761105]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,JUDA31AV,FS,SE,SI,,37.761105,-122.4895,060750327003
77214,Mason St&Greenwich St E-MI,MASNGNW0,5360,37.801929,-122.412775,GREENWICH ST,MASON ST,0,1739804614000,16048044,148,3,"{'type': 'Point', 'coordinates': [-122.412775, 37.801929]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,107,107,MASNGNWH,MI,EA,,,37.801929,-122.412775,060750107021
78817,Whitney Young Cir&Progress St NE-NS,WTYGPRG1,6982,37.733337,-122.38332199999999,PROGRESS ST,WHITNEY YOUNG CIR,0,1739804614000,16052008,148,10,"{'type': 'Point', 'coordinates': [-122.383322, 37.733337]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,WTYGPRGS,NS,NE,,,37.733337,-122.38332199999999,060750231021
78018,Ocean Ave&Miramar Ave-NS,OCENMRMR,7102,37.72426,-122.45833999999999,MIRAMAR AVE,OCEAN AVE,0,1739804614000,16054327,148,11,"{'type': 'Point', 'coordinates': [-122.45834, 37.72426]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,24,64,64,OCENMRMR,NS,SW,,,37.72426,-122.45833999999999,060750312012
76745,Columbus Ave&Francisco St N-FS/BZ,COLMFNC0,4106,37.804517,-122.416167,FRANCISCO ST,COLUMBUS AVE,0,1739804614000,16046706,148,3,"{'type': 'Point', 'coordinates': [-122.416167, 37.804517]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,106,106,COLMFNCO,FS,NO,BZ,,37.804517,-122.416167,060750101021
78784,Sutter St&Divisadero St SE-FS/BZ,SUTTDIV1,6590,37.785258999999996,-122.43943,DIVISADERO ST,SUTTER ST,0,1739804614000,16050465,148,5,"{'type': 'Point', 'coordinates': [-122.43943, 37.785259]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,15,103,103,SUTTDIVI,FS,SE,BZ,,37.785258999999996,-122.43943,060750155002
79281,39th Ave&Rivera St NW-NS,39AVRVR1,3565,37.74596,-122.49746999999999,RIVERA ST,39TH AVE,0,1739804614000,16052470,148,4,"{'type': 'Point', 'coordinates': [-122.49747, 37.74596]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,39AVRVRA,NS,NW,,,37.74596,-122.49746999999999,060750353001
76465,45th Ave&Balboa St SW-FS/BZ,45AVBBO0,3571,37.775206,-122.50595799999999,BALBOA ST,45TH AVE,0,1739804614000,16045976,148,1,"{'type': 'Point', 'coordinates': [-122.505958, 37.775206]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,45AVBBOA,FS,SW,,,37.775206,-122.50595799999999,060750479033
76931,Larkin St&Grove St NE-FS/BZ,LARKGRO1,4848,37.778901,-122.416545,GROVE ST,LARKIN ST,0,1739804614000,16047209,148,5,"{'type': 'Point', 'coordinates': [-122.416545, 37.778901]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,36,21,21,LARKGROV,FS,NE,BZ,,37.778901,-122.416545,060750124051
77723,Noriega St&34th Ave SW-NS/BZ,NORI34A1,5752,37.753457999999995,-122.49265,34TH AVE,NORIEGA ST,0,1739804614000,16050327,148,4,"{'type': 'Point', 'coordinates': [-122.49265, 37.753458]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,NORI35AV,NS,SW,BZ,1,37.753457999999995,-122.49265,060750329022
78163,Arguello Blvd&Euclid Ave SE-NS/BZ,ARGLECL1,3647,37.78374,-122.458956,EUCLID AVE,ARGUELLO BLVD,0,1739804614000,16055970,148,2,"{'type': 'Point', 'coordinates': [-122.458956, 37.78374]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,6,31,11,11,ARGLECLD,NS,SE,BZ,,37.78374,-122.458956,060750154012
79371,San Bruno Ave&Felton St W-FS/BZ,SBROFELT,7900,37.729912,-122.404631,BURROWS ST,SAN BRUNO AVE,0,1739804614000,16056555,148,9,"{'type': 'Point', 'coordinates': [-122.404631, 37.729912]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,2,25,91,91,,,,,,37.729912,-122.404631,060750257022
78444,Transit Center Bay B,TBT BAYB,7914,37.790091,-122.395688,HOWARD ST,BEALE ST,0,1739804614000,16056175,148,6,"{'type': 'Point', 'coordinates': [-122.395688, 37.790091]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,8,32,32,,,,,,37.790091,-122.395688,060750615011
