date,tavg,tmin,tmax,prcp,temp_range,is_rainy,is_hot_day
2023-06-14,15.3,12.2,20.0,0.0,7.800000000000001,0,0
2023-06-15,16.3,12.8,21.1,0.0,8.3,0,0
2023-06-16,16.5,13.9,21.1,0.0,7.200000000000001,0,0
2023-06-17,15.8,13.9,20.0,0.0,6.1,0,0
2023-06-18,16.3,13.3,20.0,0.0,6.699999999999999,0,0
2023-06-19,15.8,12.2,20.6,0.0,8.400000000000002,0,0
2023-06-20,15.2,8.9,21.1,0.0,12.200000000000001,0,0
2023-06-21,14.7,10.6,19.4,0.0,8.799999999999999,0,0
2023-06-22,15.4,12.2,20.0,0.0,7.800000000000001,0,0
2023-06-23,15.9,13.3,19.4,0.0,6.099999999999998,0,0
2023-06-24,15.4,13.3,18.9,0.0,5.599999999999998,0,0
2023-06-25,14.7,12.8,17.8,0.0,5.0,0,0
2023-06-26,14.1,12.2,17.2,0.0,5.0,0,0
2023-06-27,13.8,11.7,17.2,0.0,5.5,0,0
2023-06-28,13.7,11.7,17.8,0.0,6.100000000000001,0,0
2023-06-29,15.4,12.2,21.7,0.0,9.5,0,0
2023-06-30,16.4,11.7,22.8,0.0,11.100000000000001,0,0
2023-07-01,19.6,12.2,30.6,0.0,18.400000000000002,0,1
2023-07-02,20.2,15.0,27.2,0.0,12.2,0,1
2023-07-03,16.5,13.3,20.0,0.0,6.699999999999999,0,0
2023-07-04,15.8,13.3,20.0,0.0,6.699999999999999,0,0
2023-07-05,16.2,13.3,20.0,0.0,6.699999999999999,0,0
2023-07-06,15.7,13.9,19.4,0.0,5.499999999999998,0,0
2023-07-07,14.5,12.2,18.3,0.0,6.100000000000001,0,0
2023-07-08,15.1,12.8,18.3,0.0,5.5,0,0
2023-07-09,14.4,12.2,17.8,0.0,5.600000000000001,0,0
2023-07-10,14.6,11.7,19.4,0.0,7.699999999999999,0,0
2023-07-11,16.2,11.1,22.8,0.0,11.700000000000001,0,0
2023-07-12,15.5,12.8,20.0,0.0,7.199999999999999,0,0
2023-07-13,16.4,12.2,22.2,0.0,10.0,0,0
2023-07-14,16.5,13.3,23.9,0.0,10.599999999999998,0,0
2023-07-15,17.5,13.3,26.1,0.0,12.8,0,1
2023-07-16,17.8,13.3,24.4,0.0,11.099999999999998,0,0
2023-07-17,18.5,13.9,23.3,0.0,9.4,0,0
2023-07-18,16.0,12.8,20.6,0.0,7.800000000000001,0,0
2023-07-19,15.8,13.3,20.0,0.0,6.699999999999999,0,0
2023-07-20,17.1,13.9,23.3,0.0,9.4,0,0
2023-07-21,17.3,12.8,23.3,0.0,10.5,0,0
2023-07-22,18.1,11.1,27.2,0.0,16.1,0,1
2023-07-23,17.4,13.9,21.1,0.0,7.200000000000001,0,0
2023-07-24,16.7,13.3,20.6,0.0,7.300000000000001,0,0
2023-07-25,17.7,12.8,25.0,0.0,12.2,0,0
2023-07-26,16.8,13.9,20.6,0.0,6.700000000000001,0,0
2023-07-27,16.4,13.9,19.4,0.0,5.499999999999998,0,0
2023-07-28,16.6,13.3,21.7,0.0,8.399999999999999,0,0
2023-07-29,16.2,12.8,21.1,0.0,8.3,0,0
2023-07-30,17.1,12.8,22.2,0.0,9.399999999999999,0,0
2023-07-31,16.9,12.8,21.1,0.0,8.3,0,0
2023-08-01,16.2,13.9,19.4,0.0,5.499999999999998,0,0
2023-08-02,16.4,14.4,18.3,0.0,3.9000000000000004,0,0
2023-08-03,15.6,13.9,17.8,0.0,3.9000000000000004,0,0
2023-08-04,16.6,13.9,21.1,0.0,7.200000000000001,0,0
2023-08-05,17.5,13.9,23.9,0.0,9.999999999999998,0,0
2023-08-06,18.9,12.8,25.6,0.0,12.8,0,1
2023-08-07,18.9,13.3,26.7,0.0,13.399999999999999,0,1
2023-08-08,17.8,13.3,22.2,0.0,8.899999999999999,0,0
2023-08-09,17.1,13.9,23.9,0.0,9.999999999999998,0,0
2023-08-10,17.8,14.4,22.2,0.0,7.799999999999999,0,0
2023-08-11,18.1,15.0,22.8,0.0,7.800000000000001,0,0
2023-08-12,18.5,15.0,25.0,0.0,10.0,0,0
2023-08-13,18.8,13.9,26.1,0.0,12.200000000000001,0,1
2023-08-14,19.5,16.1,24.4,0.0,8.299999999999997,0,0
2023-08-15,19.5,15.6,26.7,0.0,11.1,0,1
2023-08-16,19.5,15.6,25.0,0.0,9.4,0,0
2023-08-17,18.6,15.6,23.3,0.0,7.700000000000001,0,0
2023-08-18,19.5,16.1,24.4,0.0,8.299999999999997,0,0
2023-08-19,18.2,16.1,21.1,0.0,5.0,0,0
2023-08-20,20.8,15.6,30.0,0.0,14.4,0,1
2023-08-21,20.6,17.2,25.0,0.5,7.800000000000001,1,0
2023-08-22,21.2,17.8,25.6,0.0,7.800000000000001,0,1
2023-08-23,22.8,16.7,31.7,0.0,15.0,0,1
2023-08-24,21.2,17.2,27.2,0.0,10.0,0,1
2023-08-25,18.3,15.6,21.7,0.0,6.1,0,0
2023-08-26,17.0,15.0,21.1,0.0,6.100000000000001,0,0
2023-08-27,17.9,15.0,23.3,0.0,8.3,0,0
2023-08-28,18.2,12.2,25.0,0.0,12.8,0,0
2023-08-29,18.8,12.8,25.0,0.0,12.2,0,0
2023-08-30,21.4,13.9,32.8,0.0,18.9,0,1
2023-08-31,18.3,14.4,22.8,0.0,8.4,0,0
2023-09-01,17.9,15.6,21.1,0.0,5.500000000000002,0,0
2023-09-02,19.4,17.2,22.2,0.0,5.0,0,0
2023-09-03,18.8,16.1,22.2,0.0,6.099999999999998,0,0
2023-09-04,17.6,15.6,21.1,0.0,5.500000000000002,0,0
2023-09-05,17.8,12.8,23.9,0.0,11.099999999999998,0,0
2023-09-06,17.4,13.3,22.8,0.0,9.5,0,0
2023-09-07,17.2,12.8,21.1,0.0,8.3,0,0
2023-09-08,17.3,11.7,25.6,0.0,13.900000000000002,0,1
2023-09-09,17.2,11.7,23.3,0.0,11.600000000000001,0,0
2023-09-10,17.0,13.9,23.3,0.0,9.4,0,0
2023-09-11,17.6,11.7,23.3,0.0,11.600000000000001,0,0
2023-09-12,17.3,13.3,21.7,0.0,8.399999999999999,0,0
2023-09-13,16.9,13.3,22.8,0.0,9.5,0,0
2023-09-14,17.2,14.4,22.2,0.0,7.799999999999999,0,0
2023-09-15,18.1,17.2,21.7,0.0,4.5,0,0
2023-09-16,18.5,16.7,21.7,0.0,5.0,0,0
2023-09-17,18.5,16.1,22.2,0.0,6.099999999999998,0,0
2023-09-18,18.8,15.6,22.8,0.0,7.200000000000001,0,0
2023-09-19,17.4,15.6,21.1,0.0,5.500000000000002,0,0
2023-09-20,17.6,15.6,21.7,0.0,6.1,0,0
2023-09-21,16.9,12.8,22.2,0.0,9.399999999999999,0,0
2023-09-22,16.6,12.2,21.1,0.0,8.900000000000002,0,0
2023-09-23,16.2,12.8,20.0,0.0,7.199999999999999,0,0
2023-09-24,17.1,12.2,21.7,0.0,9.5,0,0
2023-09-25,18.3,12.2,23.9,0.0,11.7,0,0
2023-09-26,19.2,14.4,23.3,0.0,8.9,0,0
2023-09-27,17.3,11.7,23.9,0.0,12.2,0,0
2023-09-28,17.9,13.3,23.3,0.0,10.0,0,0
2023-09-29,16.7,11.7,20.0,0.0,8.3,0,0
2023-09-30,16.3,13.9,18.9,0.0,4.999999999999998,0,0
2023-10-01,16.2,11.1,22.2,0.0,11.1,0,0
2023-10-02,15.1,10.6,22.2,0.0,11.6,0,0
2023-10-03,16.7,10.0,23.3,0.0,13.3,0,0
2023-10-04,20.6,13.3,29.4,0.0,16.099999999999998,0,1
2023-10-05,22.6,14.4,32.2,0.0,17.800000000000004,0,1
2023-10-06,23.2,15.6,32.8,0.0,17.199999999999996,0,1
2023-10-07,22.1,15.0,31.1,0.0,16.1,0,1
2023-10-08,17.0,13.9,21.1,0.0,7.200000000000001,0,0
2023-10-09,16.9,13.9,21.1,0.0,7.200000000000001,0,0
2023-10-10,17.7,15.0,20.6,0.0,5.600000000000001,0,0
2023-10-11,17.5,11.7,21.7,0.0,10.0,0,0
2023-10-12,15.6,8.3,23.3,0.0,15.0,0,0
2023-10-13,16.1,11.1,21.1,0.0,10.000000000000002,0,0
2023-10-14,17.7,15.0,22.8,0.0,7.800000000000001,0,0
2023-10-15,17.4,12.2,23.9,0.0,11.7,0,0
2023-10-16,16.6,9.4,23.3,0.0,13.9,0,0
2023-10-17,17.5,13.3,23.3,0.0,10.0,0,0
2023-10-18,18.6,11.1,28.3,0.0,17.200000000000003,0,1
2023-10-19,20.4,12.8,30.6,0.0,17.8,0,1
2023-10-20,16.4,14.4,19.4,0.0,4.999999999999998,0,0
2023-10-21,16.6,10.6,21.1,0.0,10.500000000000002,0,0
2023-10-22,17.4,15.0,20.0,2.8,5.0,1,0
2023-10-23,16.7,13.9,20.0,0.0,6.1,0,0
2023-10-24,15.2,12.2,20.6,0.0,8.400000000000002,0,0
2023-10-25,15.4,12.8,18.9,0.0,6.099999999999998,0,0
2023-10-26,13.4,5.6,18.3,0.0,12.700000000000001,0,0
2023-10-27,12.1,6.1,16.7,0.0,10.6,0,0
2023-10-28,12.2,6.1,20.6,0.0,14.500000000000002,0,0
2023-10-29,15.6,6.7,23.9,0.0,17.2,0,0
2023-10-30,13.4,4.4,21.1,0.0,16.700000000000003,0,0
2023-10-31,13.4,4.4,21.7,0.0,17.299999999999997,0,0
2023-11-01,13.6,5.6,21.7,0.0,16.1,0,0
2023-11-02,15.5,7.2,23.3,0.0,16.1,0,0
2023-11-03,17.6,11.1,25.0,0.0,13.9,0,0
2023-11-04,15.6,11.1,22.8,0.0,11.700000000000001,0,0
2023-11-05,16.9,13.3,22.2,0.3,8.899999999999999,1,0
2023-11-06,17.0,14.4,19.4,1.3,4.999999999999998,1,0
2023-11-07,15.0,11.7,18.9,0.0,7.199999999999999,0,0
2023-11-08,13.7,7.2,20.6,0.0,13.400000000000002,0,0
2023-11-09,11.6,5.0,18.3,0.0,13.3,0,0
2023-11-10,12.4,6.1,19.4,0.0,13.299999999999999,0,0
2023-11-11,13.4,6.7,21.1,0.0,14.400000000000002,0,0
2023-11-12,13.9,6.7,20.0,0.0,13.3,0,0
2023-11-13,13.4,10.0,17.8,0.0,7.800000000000001,0,0
2023-11-14,16.4,12.2,22.8,0.0,10.600000000000001,0,0
2023-11-15,15.7,13.3,22.8,1.3,9.5,1,0
2023-11-16,16.3,12.8,20.6,0.0,7.800000000000001,0,0
2023-11-17,15.5,10.0,21.1,4.1,11.100000000000001,1,0
2023-11-18,15.7,13.3,17.2,7.9,3.8999999999999986,1,0
2023-11-19,13.2,8.3,16.7,0.0,8.399999999999999,0,0
2023-11-20,13.5,6.1,20.6,0.0,14.500000000000002,0,0
2023-11-21,11.8,6.7,16.1,0.0,9.400000000000002,0,0
2023-11-22,11.8,5.0,17.2,0.0,12.2,0,0
2023-11-23,12.7,6.7,19.4,0.0,12.7,0,0
2023-11-24,11.0,3.9,17.2,0.0,13.299999999999999,0,0
2023-11-25,11.3,3.9,18.3,0.0,14.4,0,0
2023-11-26,10.7,5.6,15.0,0.0,9.4,0,0
2023-11-27,9.6,2.2,17.8,0.0,15.600000000000001,0,0
2023-11-28,10.9,3.3,17.2,0.8,13.899999999999999,1,0
2023-11-29,12.2,7.2,17.2,3.3,10.0,1,0
2023-11-30,11.6,6.1,16.7,0.0,10.6,0,0
2023-12-01,11.4,4.4,15.6,0.0,11.2,0,0
2023-12-02,12.2,10.6,14.4,1.5,3.8000000000000007,1,0
2023-12-03,13.3,9.4,16.1,0.0,6.700000000000001,0,0
2023-12-04,12.0,8.9,16.7,0.0,7.799999999999999,0,0
2023-12-05,11.7,7.2,16.1,0.0,8.900000000000002,0,0
2023-12-06,12.6,8.3,16.1,2.8,7.800000000000001,1,0
2023-12-07,11.4,6.7,16.1,0.0,9.400000000000002,0,0
2023-12-08,9.2,3.3,15.6,0.0,12.3,0,0
2023-12-09,8.9,2.8,16.7,0.0,13.899999999999999,0,0
2023-12-10,8.8,2.2,15.0,0.0,12.8,0,0
2023-12-11,8.8,2.2,15.0,0.0,12.8,0,0
2023-12-12,11.6,9.4,15.6,0.0,6.199999999999999,0,0
2023-12-13,10.1,6.1,14.4,0.0,8.3,0,0
2023-12-14,9.9,3.3,15.6,0.0,12.3,0,0
2023-12-15,10.6,7.8,15.0,0.0,7.2,0,0
2023-12-16,11.0,4.4,17.8,0.0,13.4,0,0
2023-12-17,11.7,7.8,15.6,8.6,7.8,1,0
2023-12-18,13.4,10.0,17.8,17.0,7.800000000000001,1,0
2023-12-19,15.0,13.9,17.2,3.6,3.299999999999999,1,0
2023-12-20,13.3,11.1,15.0,21.3,3.9000000000000004,1,0
2023-12-21,12.3,8.9,15.6,0.0,6.699999999999999,0,0
2023-12-22,11.5,7.8,15.6,0.0,7.8,0,0
2023-12-23,9.9,5.0,14.4,0.0,9.4,0,0
2023-12-24,8.3,3.3,12.8,0.0,9.5,0,0
2023-12-25,9.4,4.4,13.9,0.0,9.5,0,0
2023-12-26,10.3,6.1,14.4,0.0,8.3,0,0
2023-12-27,12.7,7.2,15.0,1.5,7.8,1,0
2023-12-28,14.9,12.2,18.9,0.0,6.699999999999999,0,0
2023-12-29,14.7,12.8,17.2,24.9,4.399999999999999,1,0
2023-12-30,12.9,10.0,15.6,5.3,5.6,1,0
2023-12-31,10.9,7.8,13.9,0.0,6.1000000000000005,0,0
2024-01-01,10.8,7.2,14.4,0.0,7.2,0,0
2024-01-02,11.1,6.7,16.7,5.8,10.0,1,0
2024-01-03,10.8,8.3,15.0,2.0,6.699999999999999,1,0
2024-01-04,10.2,5.6,14.4,0.0,8.8,0,0
2024-01-05,11.4,6.7,16.1,0.0,9.400000000000002,0,0
2024-01-06,9.0,4.4,13.3,3.3,8.9,1,0
2024-01-07,8.2,3.3,12.2,0.0,8.899999999999999,0,0
2024-01-08,8.8,2.8,13.3,0.0,10.5,0,0
2024-01-09,10.2,8.3,13.9,0.8,5.6,1,0
2024-01-10,9.8,4.4,13.3,3.3,8.9,1,0
2024-01-11,8.1,5.0,11.1,0.0,6.1,0,0
2024-01-12,8.0,3.3,13.3,0.0,10.0,0,0
2024-01-13,10.1,8.3,12.8,11.4,4.5,1,0
2024-01-14,11.5,8.9,14.4,1.3,5.5,1,0
2024-01-15,10.6,7.2,15.0,0.0,7.8,0,0
2024-01-16,10.8,7.8,12.8,10.2,5.000000000000001,1,0
2024-01-17,12.3,8.3,14.4,0.0,6.1,0,0
2024-01-18,10.9,7.2,15.6,0.0,8.399999999999999,0,0
2024-01-19,12.0,8.9,14.4,2.8,5.5,1,0
2024-01-20,13.1,12.2,15.6,4.3,3.4000000000000004,1,0
2024-01-21,13.7,11.7,16.1,13.0,4.400000000000002,1,0
2024-01-22,13.2,11.7,15.0,19.6,3.3000000000000007,1,0
2024-01-23,12.8,11.1,15.0,0.0,3.9000000000000004,0,0
2024-01-24,13.1,11.7,15.6,10.9,3.9000000000000004,1,0
2024-01-25,12.1,7.8,15.6,0.0,7.8,0,0
2024-01-26,12.7,9.4,16.7,0.0,7.299999999999999,0,0
2024-01-27,13.8,10.6,16.7,0.0,6.1,0,0
2024-01-28,15.2,11.1,18.9,0.0,7.799999999999999,0,0
2024-01-29,14.3,8.9,21.7,0.0,12.799999999999999,0,0
2024-01-30,14.5,11.7,20.0,0.0,8.3,0,0
2024-01-31,14.2,11.7,15.6,14.0,3.9000000000000004,1,0
2024-02-01,11.8,10.0,15.0,8.6,5.0,1,0
2024-02-02,11.3,8.9,15.0,7.9,6.1,1,0
2024-02-03,10.2,8.3,13.9,9.4,5.6,1,0
2024-02-04,12.3,8.3,15.6,15.2,7.299999999999999,1,0
2024-02-05,12.4,10.0,15.0,6.9,5.0,1,0
2024-02-06,10.8,6.1,14.4,0.0,8.3,0,0
2024-02-07,9.4,5.6,12.8,11.9,7.200000000000001,1,0
2024-02-08,8.0,2.2,12.8,0.0,10.600000000000001,0,0
2024-02-09,8.8,3.9,13.3,0.0,9.4,0,0
2024-02-10,10.8,6.1,16.1,0.0,10.000000000000002,0,0
2024-02-11,10.7,7.2,15.6,0.0,8.399999999999999,0,0
2024-02-12,9.7,5.6,15.0,0.0,9.4,0,0
2024-02-13,10.7,6.1,13.9,0.0,7.800000000000001,0,0
2024-02-14,11.6,8.9,15.0,4.3,6.1,1,0
2024-02-15,12.4,9.4,16.1,0.0,6.700000000000001,0,0
2024-02-16,11.7,8.9,14.4,0.0,5.5,0,0
2024-02-17,12.7,11.1,14.4,7.1,3.3000000000000007,1,0
2024-02-18,13.6,8.9,20.0,6.9,11.1,1,0
2024-02-19,14.2,12.2,17.2,3.8,5.0,1,0
2024-02-20,12.6,10.0,15.6,8.6,5.6,1,0
2024-02-21,11.7,7.2,15.6,0.0,8.399999999999999,0,0
2024-02-22,12.1,7.8,16.7,0.0,8.899999999999999,0,0
2024-02-23,13.3,7.8,20.0,0.0,12.2,0,0
2024-02-24,13.8,7.2,20.0,0.0,12.8,0,0
2024-02-25,12.8,7.8,17.8,0.0,10.0,0,0
2024-02-26,13.4,8.9,16.7,0.0,7.799999999999999,0,0
2024-02-27,11.1,6.1,16.7,0.0,10.6,0,0
2024-02-28,11.1,4.4,18.3,0.0,13.9,0,0
2024-02-29,12.2,9.4,16.1,3.6,6.700000000000001,1,0
2024-03-01,12.2,10.0,14.4,11.9,4.4,1,0
2024-03-02,10.1,7.2,12.8,8.9,5.6000000000000005,1,0
2024-03-03,9.8,7.2,12.2,9.9,4.999999999999999,1,0
2024-03-04,10.6,7.2,13.9,0.5,6.7,1,0
2024-03-05,12.5,10.0,16.1,0.0,6.100000000000001,0,0
2024-03-06,12.7,8.9,16.1,0.5,7.200000000000001,1,0
2024-03-07,11.9,7.8,16.1,0.0,8.3,0,0
2024-03-08,11.2,5.0,17.2,0.0,12.2,0,0
2024-03-09,12.3,8.3,15.6,0.0,7.299999999999999,0,0
2024-03-10,12.8,8.3,16.1,0.3,7.800000000000001,1,0
2024-03-11,12.3,8.3,17.8,2.8,9.5,1,0
2024-03-12,12.7,10.0,16.7,2.0,6.699999999999999,1,0
2024-03-13,12.5,7.2,17.2,0.0,10.0,0,0
2024-03-14,16.4,12.2,20.6,0.0,8.400000000000002,0,0
2024-03-15,17.6,11.1,23.3,0.0,12.200000000000001,0,0
2024-03-16,13.6,7.2,19.4,0.0,12.2,0,0
2024-03-17,12.8,8.3,17.8,0.0,9.5,0,0
2024-03-18,13.4,10.0,18.3,0.0,8.3,0,0
2024-03-19,13.0,11.1,18.3,0.0,7.200000000000001,0,0
2024-03-20,13.0,9.4,17.8,0.0,8.4,0,0
2024-03-21,14.2,11.1,18.3,0.0,7.200000000000001,0,0
2024-03-22,14.0,11.1,19.4,8.6,8.299999999999999,1,0
2024-03-23,12.6,10.0,15.6,5.8,5.6,1,0
2024-03-24,12.8,10.0,16.7,2.8,6.699999999999999,1,0
